Number,Case,Acceleration
6,35,-10.79605
6,35,-22.64654
6,35,-12.08622
6,35,-22.55537
6,35,-44.59418
6,36,-8.716006
6,36,-8.888042
6,36,-9.550876
6,36,-14.65654
6,37,-14.42658
6,37,-13.72196
6,37,-8.015361
6,37,-1.44901
6,37,-10.90331
6,37,-12.49648
6,37,-1.76573
6,38,-13.32954
6,38,-13.04556
6,38,-13.53637
6,38,-13.30803
6,38,-13.70531
6,38,-6.280521
6,39,-7.853314
6,39,-7.583153
6,39,-5.112792
6,39,-5.884075
6,39,-7.546383
6,39,-8.927397
6,39,-8.551708
6,39,-7.672748
6,40,-5.082321
6,40,-5.591678
6,40,-3.007348
6,40,-10.24418
6,40,-11.20194
6,40,-4.362591
6,10,-27.47185
6,10,-8.17638
6,10,-12.04445
6,10,-6.921913
6,10,-4.231996
6,10,-3.10108
6,10,-1.375703
6,10,-1.034897
6,10,-0.6437646
6,10,-2.721559
6,10,-0.9559659
6,10,-0.9688109
6,11,-23.54643
6,11,-9.994084
6,11,-11.79523
6,11,-7.832872
6,11,-4.572193
6,11,-2.597019
6,12,-10.13788
6,12,-2.127679
6,12,-8.125275
6,12,-4.85782
6,12,-1.712992
6,12,-1.895399
6,13,-9.539522
6,13,-15.58576
6,13,-4.381209
6,13,-4.66718
6,14,-40.05648
6,14,-14.87021
6,14,-15.49714
6,14,-1.728786
6,14,-16.39235
6,14,-17.44425
6,15,-11.84831
6,15,-11.45561
6,15,-0.9023972
6,15,-9.597934
6,15,-3.996335
6,15,-4.275568
6,16,-12.27262
6,16,-8.051474
6,16,-6.372041
6,16,-3.622662
6,16,-4.34205
6,17,-10.93342
6,17,-23.66051
6,17,-10.57799
6,17,-2.62825
6,17,-2.862402
6,17,-12.55228
6,18,-13.78781
6,18,-14.73891
6,18,-8.27303
6,18,-3.225417
6,19,-17.9004
6,19,-8.63001
6,20,-15.01846
6,20,-9.083782
6,20,-1.527189
6,20,-8.677278
6,20,-4.772449
6,20,-3.455979
6,20,-7.79136
6,21,-3.690675
6,21,-39.77598
6,22,-21.94193
6,22,-22.55943
6,23,-21.31704
6,23,-26.5186
6,24,-22.71354
6,24,-55.07862
6,25,-23.8587
6,25,-0.6754547
6,25,-31.07206
6,26,-21.69024
6,26,-33.20055
6,27,-74.17915
6,27,-27.84303
6,28,-51.98399
6,29,-14.25799
6,29,-16.32526
6,30,-11.10377
6,30,-12.28315
6,30,-27.88083
6,30,-39.9847
6,31,-8.109605
6,31,-6.078192
6,31,-10.57084
6,31,-11.12962
6,31,-19.61238
6,32,-15.38414
6,32,-13.08987
6,32,-11.55798
6,32,-8.388937
6,33,-11.6942
6,33,-11.48689
6,33,-10.28597
6,33,-12.1521
6,33,-12.57213
6,34,-11.27993
6,34,-9.538504
6,34,-12.95579
6,34,-15.83938
6,34,-15.17758
6,35,-10.79605
6,35,-22.64654
6,35,-12.08622
6,35,-22.55537
6,35,-44.59418
6,36,-8.716006
6,36,-8.888042
6,36,-9.550876
6,36,-14.65654
6,37,-14.42658
6,37,-13.72196
6,37,-8.015361
6,37,-1.44901
6,37,-10.90331
6,37,-12.49648
6,37,-1.76573
6,38,-13.32954
6,38,-13.04556
6,38,-13.53637
6,38,-13.30803
6,38,-13.70531
6,38,-6.280521
6,39,-7.853314
