Number,Case,Acceleration
Execute,1,-0.4303001
Execute,1,-0.5272174
Execute,1,-0.4347487
Execute,1,-0.6364875
Execute,1,-1.194286
Execute,1,-0.8275089
Execute,1,-0.2762474
Execute,1,-0.1288321
Execute,1,-0.008561974
Execute,1,-0.6710461
Execute,1,-0.4665378
Execute,1,-0.3327543
Execute,1,-0.3895831
Execute,1,-0.7232972
Execute,1,-0.1209545
Execute,1,-0.6561981
Execute,1,-0.9753363
Execute,1,-0.1794227
Execute,1,-0.008211657
Execute,1,-0.3606706
Execute,1,-0.1895464
Execute,1,-0.4609245
Execute,1,-0.6841521
Execute,1,-0.1553718
Execute,1,-0.04225755
Execute,1,-0.3980725
Execute,1,-1.918261
Execute,2,-0.7653223
Execute,2,-0.09597931
Execute,2,-0.02951901
Execute,2,-0.7900298
Execute,2,-1.063925
Execute,2,-0.8112154
Execute,2,-0.5176145
Execute,2,-1.170312
Execute,2,-0.140928
Execute,2,-0.8014166
Execute,2,-0.09383429
Execute,2,-0.3512366
Execute,2,-0.3916355
Execute,2,-0.7417148
Execute,2,-0.02525919
Execute,2,-0.3371765
Execute,2,-1.557132
Execute,2,-0.4075556
Execute,2,-0.2926422
Execute,2,-0.1796389
Execute,2,-0.4266828
Execute,2,-0.1021725
Execute,2,-0.3623652
Execute,2,-0.9017541
Execute,2,-0.4175036
Execute,2,-0.417011
Execute,2,-0.6566039
Execute,2,-0.04186502
Execute,2,-0.2840512
Execute,2,-0.8277557
Execute,2,-0.2735434
Execute,2,-0.3106442
Execute,2,-0.5092049
Execute,2,-0.07749595
Execute,2,-0.1440171
Execute,2,-0.5014871
Execute,2,-0.57966
Execute,2,-0.04709754
Execute,2,-0.6084757
Execute,2,-0.1777207
Execute,2,-0.1551166
Execute,2,-0.2218886
Execute,2,-0.8414813
Execute,2,-0.05370938
Execute,2,-0.19189
Execute,2,-0.3614435
Execute,2,-0.003022002
Execute,2,-0.1901366
Execute,2,-0.4926506
Execute,2,-0.5158433
Execute,2,-0.2601427
Execute,2,-0.168002
Execute,2,-0.07271653
Execute,2,-0.2034485
Execute,2,-0.08073509
Execute,2,-0.03763391
Execute,2,-0.005712081
Execute,2,-0.2630185
Execute,2,-0.4228958
Execute,2,-0.0867792
Execute,2,-0.3678979
Execute,2,-0.5236529
Execute,2,-0.4560781
Execute,2,-0.3089403
Execute,2,-0.02093511
Execute,2,-0.04504817
Execute,2,-0.422113
Execute,2,-0.2271362
Execute,2,-0.3202937
Execute,2,-0.6963992
Execute,2,-0.6995065
Execute,2,-0.1153585
Execute,2,-0.7321452
Execute,2,-1.010692
Execute,2,-0.04383852
