Number,Case,Velocity
3,8,0.1483729
3,8,0.09118691
3,8,0.1217043
3,8,0.0462179
3,8,0.04522417
3,8,0.1985553
3,8,0.1527665
3,8,0.04014592
3,9,0.2027232
3,9,0.2184742
3,9,0.3127248
3,9,0.01502376
3,9,0.192149
3,9,0.03493651
3,9,0.1599464
3,9,0.08444794
3,9,0.02023159
3,9,0.05984258
3,9,0.04294894
3,9,0.09401044
3,9,0.03918632
3,9,0.03861433
3,9,0.02389237
3,9,0.02286492
3,9,0.05893003
3,9,0.02619546
3,9,0.1345423
3,9,0.08453785
3,9,0.1597768
3,9,0.1794325
3,10,0.537982
3,10,0.2529014
3,10,0.2470659
3,10,0.4627202
3,10,0.2264695
3,10,0.2451536
3,10,0.06999748
3,10,0.112068
3,10,0.04191424
3,10,0.0454797
3,10,0.02391411
3,10,0.04500883
3,10,0.07653175
3,10,0.0155545
3,10,0.01779193
3,10,0.01323743
3,10,0.05193033
3,10,0.02310559
3,10,0.0639555
3,10,0.1129744
3,10,0.05308504
3,10,0.249009
3,10,0.1178694
3,10,0.307924
3,10,0.3064057
4,2,0.1300648
4,2,0.1041924
4,2,0.1513933
4,2,0.07504626
4,2,0.07578615
4,2,0.0408437
4,2,0.02120606
4,2,0.06689753
4,2,0.05889484
4,2,0.1014878
4,2,0.03789057
4,2,0.05095335
4,2,0.03097873
4,2,0.03021239
4,2,0.06709509
4,2,0.09458064
4,2,0.1752473
4,2,0.08652481
4,2,0.08455133
4,2,0.1229491
4,2,0.1027685
4,2,0.06790689
4,2,0.06554647
4,2,0.1838081
4,3,0.09560036
4,3,0.2400757
4,3,0.1160447
4,3,0.1861592
4,3,0.0729012
4,3,0.1042907
4,3,0.05458652
4,3,0.02554733
4,3,0.06575299
4,3,0.04018755
4,3,0.08785045
4,3,0.04154063
4,3,0.1774912
4,3,0.1462755
4,3,0.1442965
4,3,0.383601
4,3,0.23526
4,4,0.8042037
4,4,0.4299925
4,4,0.4159946
4,4,0.3063498
4,4,0.1588286
4,4,0.1288244
4,4,0.05627361
4,4,0.0792614
4,4,0.02636285
4,4,0.0117237
4,4,0.02373435
4,4,0.02952721
4,4,0.06176901
4,4,0.0700619
4,4,0.1722855
4,4,0.1358411
4,4,0.3964505
4,4,0.008697507
4,4,0.4874329
4,5,0.1998949
4,5,0.02075963
4,5,0.1252692
4,5,0.1030578
4,5,0.06169852
4,5,0.1284496
4,5,0.1173595
4,5,0.1509707
4,5,0.03243893
4,5,0.03928438
4,5,0.04455097
4,5,0.03368935
4,5,0.1205533
4,5,0.08671233
4,5,0.08325022
4,5,0.3735546
4,5,0.4055229
4,5,0.2578359
4,6,0.02411092
4,6,0.1224756
4,6,0.05281711
4,6,0.07304211
4,6,0.04144306
4,6,0.07968193
4,6,0.03943994
4,6,0.03794826
4,6,0.08624256
4,6,0.1247508
4,6,0.1778053
4,6,0.0856519
4,6,0.08099902
4,6,0.02990835
4,6,0.0823921
4,6,0.03169372
4,6,0.07036221
4,6,0.07578132
4,6,0.0764199
4,6,0.08951528
4,6,0.03978771
4,6,0.04290952
4,6,0.04021505
4,6,0.0702066
4,6,0.0327076
4,6,0.06907466
4,6,0.0425243
